market_category_id,market_id,category_id
15707,1018924,3
15708,1018924,4
15709,1018924,5
15710,1018924,7
15711,1018924,8
15712,1018924,9
15713,1018924,10
15714,1018924,15
15715,1018924,17
15716,1018924,18
15717,1018924,19
15718,1018924,21
15719,1018924,23
15720,1018924,26
15721,1018924,27
15722,1018931,1
15723,1018931,3
15724,1018931,4
15725,1018931,5
15726,1018931,7
15727,1018931,8
15728,1018931,9
15729,1018931,10
15730,1018931,11
15731,1018931,15
15732,1018931,17
15733,1018931,18
15734,1018931,20
15735,1018931,22
15736,1018931,23
15737,1018931,26
15738,1018931,29
15739,1019857,0
15740,1019857,1
15741,1019857,4
15742,1019857,5
15743,1019857,7
15744,1019857,8
15745,1019857,9
15746,1019857,10
15747,1019857,11
15748,1019857,12
15749,1019857,15
15750,1019857,16
15751,1019857,17
15752,1019857,18
15753,1019857,19
15754,1019857,20
15755,1019857,23
15756,1019857,24
15757,1018903,0
15758,1018903,1
15759,1018903,2
15760,1018903,3
15761,1018903,4
15762,1018903,5
15763,1018903,6
15764,1018903,7
15765,1018903,8
15766,1018903,9
15767,1018903,10
15768,1018903,15
15769,1018903,18
15770,1018903,21
15771,1018903,23
15772,1019682,1
15773,1019682,2
15774,1019682,3
15775,1019682,4
15776,1019682,5
15777,1019682,7
15778,1019682,8
15779,1019682,9
15780,1019682,10
15781,1019682,12
15782,1019682,15
15783,1019682,16
15784,1019682,17
15785,1019682,18
15786,1019682,20
15787,1019682,23
15788,1019682,29
15789,1011535,0
15790,1011535,1
15791,1011535,2
15792,1011535,3
15793,1011535,4
15794,1011535,5
15795,1011535,6
15796,1011535,7
15797,1011535,8
15798,1011535,9
15799,1011535,10
15800,1011535,12
15801,1011535,14
15802,1011535,15
15803,1011535,16
15804,1011535,17
15805,1011535,18
15806,1011535,19
15807,1011535,21
15808,1011535,23
15809,1011535,25
15810,1011535,26
15811,1011535,27
15812,1020055,1
15813,1020055,2
15814,1020055,4
15815,1020055,5
15816,1020055,8
15817,1020055,9
15818,1020055,10
15819,1020055,12
15820,1020055,17
15821,1020055,20
15822,1020055,23
15823,1020055,26
15824,1003081,1
15825,1003081,2
15826,1003081,3
15827,1003081,4
15828,1003081,5
15829,1003081,6
15830,1003081,7
15831,1003081,8
15832,1003081,9
15833,1003081,10
15834,1003081,11
15835,1003081,12
15836,1003081,14
15837,1003081,15
15838,1003081,16
15839,1003081,17
15840,1003081,18
15841,1003081,19
15842,1003081,20
15843,1003081,21
15844,1003081,23
15845,1003081,24
15846,1003081,26
15847,1003081,29
15848,1020017,1
15849,1020017,2
15850,1020017,3
15851,1020017,5
15852,1020017,6
15853,1020017,7
15854,1020017,8
15855,1020017,9
15856,1020017,10
15857,1020017,11
15858,1020017,12
15859,1020017,14
15860,1020017,16
15861,1020017,18
15862,1020017,21
15863,1020017,23
15864,1020017,26
15865,1020017,29
15866,1021715,4
15867,1021715,5
15868,1021715,8
15869,1021715,9
15870,1021715,18
15871,1021715,23
15872,1021642,0
15873,1021642,1
15874,1021642,2
15875,1021642,3
15876,1021642,4
15877,1021642,5
15878,1021642,6
15879,1021642,7
15880,1021642,8
15881,1021642,9
15882,1021642,10
15883,1021642,12
15884,1021642,16
15885,1021642,17
15886,1021642,18
15887,1021642,20
15888,1021642,21
15889,1021642,22
15890,1021642,23
15891,1021642,25
15892,1021642,26
15893,1021642,27
15894,1021642,28
15895,1021642,29
15896,1018702,1
15897,1018702,3
15898,1018702,4
15899,1018702,5
15900,1018702,6
15901,1018702,7
15902,1018702,8
15903,1018702,9
15904,1018702,10
15905,1018702,11
15906,1018702,14
15907,1018702,15
15908,1018702,21
15909,1018702,23
15910,1018702,26
15911,1019737,1
15912,1019737,2
15913,1019737,3
15914,1019737,4
15915,1019737,5
15916,1019737,7
15917,1019737,8
15918,1019737,9
15919,1019737,12
15920,1019737,15
15921,1019737,16
15922,1019737,17
15923,1019737,18
15924,1019737,19
15925,1019737,21
15926,1019737,23
15927,1019737,25
15928,1021634,0
15929,1021634,1
15930,1021634,2
15931,1021634,3
15932,1021634,4
15933,1021634,5
15934,1021634,7
15935,1021634,8
15936,1021634,9
15937,1021634,10
15938,1021634,11
15939,1021634,14
15940,1021634,15
15941,1021634,16
15942,1021634,17
15943,1021634,18
15944,1021634,23
15945,1021634,26
15946,1021634,27
15947,1021634,29
15948,1019908,7
15949,1019908,8
15950,1019908,23
15951,1019725,1
15952,1019725,3
15953,1019725,4
15954,1019725,5
15955,1019725,7
15956,1019725,8
15957,1019725,9
15958,1019725,10
15959,1019725,11
15960,1019725,15
15961,1019725,17
15962,1019725,18
15963,1019725,21
15964,1019725,23
15965,1019725,25
15966,1019725,26
15967,1019725,27
15968,1019725,29
15969,1012739,1
15970,1012739,4
15971,1012739,5
15972,1012739,6
15973,1012739,7
15974,1012739,8
15975,1012739,9
15976,1012739,10
15977,1012739,12
15978,1012739,16
15979,1012739,17
15980,1012739,18
15981,1012739,23
15982,1012738,7
15983,1012738,8
15984,1012738,18
15985,1012738,23
15986,1019348,1
15987,1019348,2
15988,1019348,4
15989,1019348,5
15990,1019348,6
15991,1019348,7
15992,1019348,8
15993,1019348,9
15994,1019348,10
15995,1019348,11
15996,1019348,12
15997,1019348,15
15998,1019348,16
15999,1019348,17
16000,1019348,18
16001,1019348,23
16002,1012737,1
16003,1012737,2
16004,1012737,4
16005,1012737,5
16006,1012737,6
16007,1012737,8
16008,1012737,9
16009,1012737,10
16010,1012737,11
16011,1012737,12
16012,1012737,16
16013,1012737,17
16014,1012737,18
16015,1012737,23
16016,1012737,26
16017,1021478,8
16018,1021478,23
16019,1021601,1
16020,1021601,3
16021,1021601,4
16022,1021601,5
16023,1021601,7
16024,1021601,8
16025,1021601,9
16026,1021601,10
16027,1021601,11
16028,1021601,17
16029,1021601,18
16030,1021601,23
16031,1021601,26
16032,1021601,27
16033,1021601,29
16034,1019227,1
16035,1019227,3
16036,1019227,4
16037,1019227,5
16038,1019227,7
16039,1019227,8
16040,1019227,9
16041,1019227,10
16042,1019227,11
16043,1019227,12
16044,1019227,16
16045,1019227,18
16046,1019227,21
16047,1019227,22
16048,1019227,23
16049,1019227,27
16050,1019879,8
16051,1019879,23
16052,1021632,1
16053,1021632,3
16054,1021632,4
16055,1021632,5
16056,1021632,7
16057,1021632,8
16058,1021632,9
16059,1021632,10
16060,1021632,11
16061,1021632,15
16062,1021632,17
16063,1021632,18
16064,1021632,23
16065,1021632,27
16066,1020043,1
16067,1020043,4
16068,1020043,5
16069,1020043,7
16070,1020043,8
16071,1020043,9
16072,1020043,12
16073,1020043,15
16074,1020043,18
16075,1020043,23
16076,1020043,25
16077,1005939,0
16078,1005939,1
16079,1005939,2
16080,1005939,4
16081,1005939,7
16082,1005939,8
16083,1005939,10
16084,1005939,17
16085,1005939,21
16086,1005939,23
16087,1005991,0
16088,1005991,1
16089,1005991,2
16090,1005991,3
16091,1005991,4
16092,1005991,5
16093,1005991,7
16094,1005991,8
16095,1005991,9
16096,1005991,10
16097,1005991,12
16098,1005991,15
16099,1005991,16
16100,1005991,17
16101,1005991,18
16102,1005991,19
16103,1005991,23
16104,1005991,25
16105,1021336,1
16106,1021336,3
16107,1021336,4
16108,1021336,7
16109,1021336,8
16110,1021336,10
16111,1021336,15
16112,1021336,23
16113,1021549,0
16114,1021549,1
16115,1021549,3
16116,1021549,4
16117,1021549,5
16118,1021549,8
16119,1021549,9
16120,1021549,10
16121,1021549,11
16122,1021549,12
16123,1021549,17
16124,1021549,18
16125,1021549,20
16126,1021549,21
16127,1021549,23
16128,1021708,1
16129,1021708,2
16130,1021708,3
16131,1021708,5
16132,1021708,8
16133,1021708,9
16134,1021708,10
16135,1021708,12
16136,1021708,16
16137,1021708,21
16138,1021708,23
16139,1012044,0
16140,1012044,1
16141,1012044,3
16142,1012044,4
16143,1012044,5
16144,1012044,6
16145,1012044,7
16146,1012044,8
16147,1012044,10
16148,1012044,11
16149,1012044,12
16150,1012044,15
16151,1012044,16
16152,1012044,17
16153,1012044,18
16154,1012044,21
16155,1012044,23
16156,1012044,26
16157,1012044,29
16158,1019240,0
16159,1019240,1
16160,1019240,3
16161,1019240,4
16162,1019240,5
16163,1019240,8
16164,1019240,9
16165,1019240,10
16166,1019240,14
16167,1019240,15
16168,1019240,17
16169,1019240,18
16170,1019240,19
16171,1019240,21
16172,1019240,23
16173,1019240,25
16174,1019294,1
16175,1019294,3
16176,1019294,4
16177,1019294,5
16178,1019294,7
16179,1019294,8
16180,1019294,9
16181,1019294,10
16182,1019294,15
16183,1019294,21
16184,1019294,23
16185,1019294,24
16186,1019294,25
16187,1019883,8
16188,1019883,23
16189,1010614,0
16190,1010614,12
16191,1010614,17
16192,1010614,18
16193,1010614,20
16194,1021279,0
16195,1021279,1
16196,1021279,2
16197,1021279,3
16198,1021279,4
16199,1021279,5
16200,1021279,7
16201,1021279,8
16202,1021279,9
16203,1021279,10
16204,1021279,12
16205,1021279,14
16206,1021279,16
16207,1021279,18
16208,1021279,21
16209,1021279,22
16210,1021279,23
16211,1021279,24
16212,1021279,25
16213,1021279,26
16214,1020066,0
16215,1020066,1
16216,1020066,4
16217,1020066,5
16218,1020066,6
16219,1020066,7
16220,1020066,8
16221,1020066,9
16222,1020066,12
16223,1020066,14
16224,1020066,16
16225,1020066,17
16226,1020066,23
16227,1020066,25
16228,1020066,26
16229,1021518,1
16230,1021518,3
16231,1021518,4
16232,1021518,5
16233,1021518,7
16234,1021518,8
16235,1021518,9
16236,1021518,10
16237,1021518,11
16238,1021518,15
16239,1021518,17
16240,1021518,19
16241,1021518,23
16242,1021243,1
16243,1021243,2
16244,1021243,3
16245,1021243,5
16246,1021243,8
16247,1021243,9
16248,1021243,10
16249,1021243,11
16250,1021243,12
16251,1021243,14
16252,1021243,15
16253,1021243,16
16254,1021243,17
16255,1021243,18
16256,1021243,21
16257,1021243,23
16258,1021243,24
16259,1021243,26
16260,1021243,27
16261,1021434,1
16262,1021434,3
16263,1021434,4
16264,1021434,5
16265,1021434,7
16266,1021434,8
16267,1021434,9
16268,1021434,10
16269,1021434,11
16270,1021434,12
16271,1021434,14
16272,1021434,15
16273,1021434,16
16274,1021434,17
16275,1021434,18
16276,1021434,19
16277,1021434,21
16278,1021434,23
16279,1021434,26
16280,1021434,27
16281,1019407,0
16282,1019407,1
16283,1019407,2
16284,1019407,3
16285,1019407,5
16286,1019407,8
16287,1019407,9
16288,1019407,10
16289,1019407,11
16290,1019407,12
16291,1019407,16
16292,1019407,17
16293,1019407,18
16294,1019407,20
16295,1019407,21
16296,1019407,23
16297,1019407,26
16298,1019407,29
16299,1018875,0
16300,1018875,1
16301,1018875,2
16302,1018875,3
16303,1018875,4
16304,1018875,7
16305,1018875,8
16306,1018875,9
16307,1018875,10
16308,1018875,11
16309,1018875,12
16310,1018875,18
16311,1018875,23
16312,1018875,25
16313,1021344,1
16314,1021344,2
16315,1021344,8
16316,1021344,9
16317,1021344,10
16318,1021344,16
16319,1021344,23
16320,1018184,0
16321,1018184,1
16322,1018184,3
16323,1018184,4
16324,1018184,5
16325,1018184,7
16326,1018184,8
16327,1018184,9
16328,1018184,10
16329,1018184,12
16330,1018184,15
16331,1018184,16
16332,1018184,17
16333,1018184,18
16334,1018184,23
16335,1018550,1
16336,1018550,4
16337,1018550,5
16338,1018550,8
16339,1018550,9
16340,1018550,10
16341,1018550,11
16342,1018550,15
16343,1018550,18
16344,1018550,23
16345,1018550,26
16346,1001059,1
16347,1001059,2
16348,1001059,3
16349,1001059,4
16350,1001059,5
16351,1001059,6
16352,1001059,7
16353,1001059,8
16354,1001059,9
16355,1001059,10
16356,1001059,12
16357,1001059,14
16358,1001059,16
16359,1001059,17
16360,1001059,18
16361,1001059,19
16362,1001059,21
16363,1001059,23
16364,1001059,25
16365,1004865,0
16366,1004865,1
16367,1004865,3
16368,1004865,4
16369,1004865,5
16370,1004865,7
16371,1004865,8
16372,1004865,9
16373,1004865,10
16374,1004865,15
16375,1004865,18
16376,1004865,23
16377,1004865,24
16378,1009884,1
16379,1009884,2
16380,1009884,3
16381,1009884,4
16382,1009884,5
16383,1009884,7
16384,1009884,8
16385,1009884,9
16386,1009884,10
16387,1009884,11
16388,1009884,12
16389,1009884,15
16390,1009884,16
16391,1009884,17
16392,1009884,18
16393,1009884,20
16394,1009884,23
16395,1009884,26
16396,1009884,29
16397,1018455,1
16398,1018455,3
16399,1018455,4
16400,1018455,5
16401,1018455,8
16402,1018455,9
16403,1018455,10
16404,1018455,15
16405,1018455,17
16406,1018455,18
16407,1018455,19
16408,1018455,20
16409,1018455,22
16410,1018455,23
16411,1019640,1
16412,1019640,3
16413,1019640,4
16414,1019640,7
16415,1019640,8
16416,1019640,9
16417,1019640,10
16418,1019640,15
16419,1019640,16
16420,1019640,17
16421,1019640,20
16422,1019640,23
16423,1003694,1
16424,1003694,2
16425,1003694,4
16426,1003694,5
16427,1003694,7
16428,1003694,8
16429,1003694,9
16430,1003694,10
16431,1003694,12
16432,1003694,15
16433,1003694,16
16434,1003694,18
16435,1003694,23
16436,1006780,0
16437,1006780,1
16438,1006780,2
16439,1006780,3
16440,1006780,4
16441,1006780,5
16442,1006780,6
16443,1006780,7
16444,1006780,8
16445,1006780,9
16446,1006780,10
16447,1006780,11
16448,1006780,12
16449,1006780,14
16450,1006780,15
16451,1006780,16
16452,1006780,17
16453,1006780,18
16454,1006780,19
16455,1006780,21
16456,1006780,23
16457,1006780,24
16458,1006780,25
16459,1006780,26
16460,1006780,27
16461,1006780,29
16462,1010755,0
16463,1010755,1
16464,1010755,2
16465,1010755,3
16466,1010755,4
16467,1010755,5
16468,1010755,7
16469,1010755,8
16470,1010755,9
16471,1010755,10
16472,1010755,12
16473,1010755,15
16474,1010755,16
16475,1010755,17
16476,1010755,18
16477,1010755,20
16478,1010755,23
16479,1010755,29
16480,1002764,0
16481,1002764,1
16482,1002764,2
16483,1002764,3
16484,1002764,4
16485,1002764,5
16486,1002764,7
16487,1002764,8
16488,1002764,9
16489,1002764,10
16490,1002764,11
16491,1002764,12
16492,1002764,15
16493,1002764,17
16494,1002764,18
16495,1002764,19
16496,1002764,21
16497,1002764,23
16498,1002764,26
16499,1002764,27
16500,1018728,0
16501,1018728,1
16502,1018728,2
16503,1018728,3
16504,1018728,4
16505,1018728,5
16506,1018728,7
16507,1018728,8
16508,1018728,9
16509,1018728,11
16510,1018728,12
16511,1018728,14
16512,1018728,16
16513,1018728,17
16514,1018728,18
16515,1018728,19
16516,1018728,23
16517,1018728,25
16518,1019815,1
16519,1019815,4
16520,1019815,5
16521,1019815,7
16522,1019815,8
16523,1019815,9
16524,1019815,11
16525,1019815,12
16526,1019815,15
16527,1019815,16
16528,1019815,17
16529,1019815,18
16530,1019815,21
16531,1019815,23
16532,1019815,26
16533,1021379,0
16534,1021379,1
16535,1021379,2
16536,1021379,3
16537,1021379,4
16538,1021379,5
16539,1021379,6
16540,1021379,7
16541,1021379,8
16542,1021379,9
16543,1021379,10
16544,1021379,11
16545,1021379,12
16546,1021379,15
16547,1021379,16
16548,1021379,17
16549,1021379,18
16550,1021379,21
16551,1021379,23
16552,1021379,25
16553,1021379,26
16554,1021379,27
16555,1021379,29
16556,1021554,0
16557,1021554,1
16558,1021554,2
16559,1021554,3
16560,1021554,4
16561,1021554,5
16562,1021554,6
16563,1021554,7
16564,1021554,8
16565,1021554,10
16566,1021554,12
16567,1021554,16
16568,1021554,19
16569,1021554,21
16570,1021554,23
16571,1021554,25
16572,1021554,26
16573,1019008,0
16574,1019008,1
16575,1019008,2
16576,1019008,4
16577,1019008,5
16578,1019008,7
16579,1019008,8
16580,1019008,9
16581,1019008,11
16582,1019008,12
16583,1019008,16
16584,1019008,17
16585,1019008,18
16586,1019008,22
16587,1019008,23
16588,1019008,24
16589,1019008,29
16590,1019345,0
16591,1019345,1
16592,1019345,3
16593,1019345,4
16594,1019345,5
16595,1019345,7
16596,1019345,8
16597,1019345,9
16598,1019345,10
16599,1019345,11
16600,1019345,12
16601,1019345,15
16602,1019345,16
16603,1019345,17
16604,1019345,18
16605,1019345,21
16606,1019345,23
16607,1019345,25
16608,1019345,27
16609,1020054,0
16610,1020054,1
16611,1020054,2
16612,1020054,4
16613,1020054,5
16614,1020054,6
16615,1020054,7
16616,1020054,8
16617,1020054,9
16618,1020054,10
16619,1020054,12
16620,1020054,14
16621,1020054,15
16622,1020054,16
16623,1020054,17
16624,1020054,18
16625,1020054,21
16626,1020054,23
16627,1020054,24
16628,1020054,26
16629,1020054,29
16630,1019127,1
16631,1019127,2
16632,1019127,4
16633,1019127,5
16634,1019127,7
16635,1019127,8
16636,1019127,9
16637,1019127,10
16638,1019127,12
16639,1019127,14
16640,1019127,16
16641,1019127,17
16642,1019127,18
16643,1019127,21
16644,1019127,23
16645,1019127,25
16646,1019828,0
16647,1019828,1
16648,1019828,2
16649,1019828,3
16650,1019828,4
16651,1019828,5
16652,1019828,6
16653,1019828,7
16654,1019828,8
16655,1019828,9
16656,1019828,10
16657,1019828,11
16658,1019828,12
16659,1019828,14
16660,1019828,15
16661,1019828,16
16662,1019828,17
16663,1019828,18
16664,1019828,19
16665,1019828,20
16666,1019828,21
16667,1019828,22
16668,1019828,23
16669,1019828,24
16670,1019828,25
16671,1019828,26
16672,1019828,27
16673,1019828,28
16674,1019828,29
16675,1021566,0
16676,1021566,1
16677,1021566,2
16678,1021566,3
16679,1021566,4
16680,1021566,5
16681,1021566,7
16682,1021566,8
16683,1021566,9
16684,1021566,10
16685,1021566,11
16686,1021566,14
16687,1021566,17
16688,1021566,20
16689,1021566,21
16690,1021566,23
16691,1021566,25
16692,1019488,1
16693,1019488,2
16694,1019488,4
16695,1019488,5
16696,1019488,7
16697,1019488,8
16698,1019488,9
16699,1019488,10
16700,1019488,12
16701,1019488,15
16702,1019488,17
16703,1019488,23
16704,1019488,25
16705,1018829,1
16706,1018829,2
16707,1018829,3
16708,1018829,5
16709,1018829,6
16710,1018829,7
16711,1018829,8
16712,1018829,9
16713,1018829,10
16714,1018829,11
16715,1018829,12
16716,1018829,15
16717,1018829,16
16718,1018829,17
16719,1018829,18
16720,1018829,20
16721,1018829,21
16722,1018829,23
16723,1019223,1
16724,1019223,3
16725,1019223,5
16726,1019223,8
16727,1019223,17
16728,1019223,18
16729,1019223,23
16730,1019223,25
16731,1019971,1
16732,1019971,2
16733,1019971,3
16734,1019971,4
16735,1019971,5
16736,1019971,8
16737,1019971,9
16738,1019971,10
16739,1019971,12
16740,1019971,15
16741,1019971,20
16742,1019971,21
16743,1019971,23
16744,1021750,1
16745,1021750,3
16746,1021750,4
16747,1021750,5
16748,1021750,8
16749,1021750,10
16750,1021750,18
16751,1019353,1
16752,1019353,2
16753,1019353,3
16754,1019353,4
16755,1019353,5
16756,1019353,6
16757,1019353,8
16758,1019353,9
16759,1019353,10
16760,1019353,11
16761,1019353,15
16762,1019353,16
16763,1019353,17
16764,1019353,18
16765,1019353,21
16766,1019353,22
16767,1019353,23
16768,1001839,0
16769,1001839,1
16770,1001839,2
16771,1001839,3
16772,1001839,4
16773,1001839,5
16774,1001839,6
16775,1001839,7
16776,1001839,8
16777,1001839,9
16778,1001839,10
16779,1001839,11
16780,1001839,12
16781,1001839,14
16782,1001839,15
16783,1001839,16
16784,1001839,17
16785,1001839,18
16786,1001839,23
16787,1006250,0
16788,1006250,1
16789,1006250,2
16790,1006250,3
16791,1006250,4
16792,1006250,5
16793,1006250,6
16794,1006250,7
16795,1006250,8
16796,1006250,9
16797,1006250,10
16798,1006250,12
16799,1006250,14
16800,1006250,15
16801,1006250,17
16802,1006250,18
16803,1006250,19
16804,1006250,21
16805,1006250,23
16806,1006250,25
16807,1006250,26
16808,1006250,27
16809,1019200,0
16810,1019200,1
16811,1019200,2
16812,1019200,3
16813,1019200,4
16814,1019200,5
16815,1019200,6
16816,1019200,7
16817,1019200,8
16818,1019200,9
16819,1019200,10
16820,1019200,11
16821,1019200,12
16822,1019200,14
16823,1019200,15
16824,1019200,16
16825,1019200,17
16826,1019200,18
16827,1019200,19
16828,1019200,20
16829,1019200,21
16830,1019200,22
16831,1019200,23
16832,1019200,24
16833,1019200,25
16834,1019200,26
16835,1019200,27
16836,1019200,28
16837,1019200,29
16838,1021412,1
16839,1021412,2
16840,1021412,3
16841,1021412,4
16842,1021412,5
16843,1021412,7
16844,1021412,8
16845,1021412,9
16846,1021412,10
16847,1021412,11
16848,1021412,12
16849,1021412,15
16850,1021412,16
16851,1021412,18
16852,1021412,21
16853,1021412,23
16854,1021412,27
16855,1021413,1
16856,1021413,2
16857,1021413,3
16858,1021413,5
16859,1021413,7
16860,1021413,8
16861,1021413,9
16862,1021413,10
16863,1021413,11
16864,1021413,12
16865,1021413,15
16866,1021413,16
16867,1021413,17
16868,1021413,18
16869,1021413,23
16870,1021413,27
16871,1001271,1
16872,1001271,3
16873,1001271,4
16874,1001271,5
16875,1001271,6
16876,1001271,7
16877,1001271,8
16878,1001271,9
16879,1001271,10
16880,1001271,12
16881,1001271,14
16882,1001271,15
16883,1001271,16
16884,1001271,17
16885,1001271,18
16886,1001271,19
16887,1001271,21
16888,1001271,23
16889,1001271,25
16890,1021356,1
16891,1021356,3
16892,1021356,4
16893,1021356,5
16894,1021356,6
16895,1021356,7
16896,1021356,8
16897,1021356,9
16898,1021356,10
16899,1021356,12
16900,1021356,14
16901,1021356,15
16902,1021356,16
16903,1021356,17
16904,1021356,18
16905,1021356,21
16906,1021356,23
16907,1021356,24
16908,1021356,27
16909,1020130,0
16910,1020130,1
16911,1020130,2
16912,1020130,5
16913,1020130,7
16914,1020130,8
16915,1020130,9
16916,1020130,10
16917,1020130,14
16918,1020130,15
16919,1020130,17
16920,1020130,19
16921,1020130,21
16922,1020130,23
16923,1020130,25
16924,1020131,0
16925,1020131,1
16926,1020131,2
16927,1020131,3
16928,1020131,5
16929,1020131,8
16930,1020131,9
16931,1020131,10
16932,1020131,14
16933,1020131,15
16934,1020131,17
16935,1020131,18
16936,1020131,19
16937,1020131,21
16938,1020131,23
16939,1020131,25
16940,1020146,0
16941,1020146,1
16942,1020146,2
16943,1020146,3
16944,1020146,4
16945,1020146,5
16946,1020146,6
16947,1020146,7
16948,1020146,8
16949,1020146,9
16950,1020146,10
16951,1020146,12
16952,1020146,14
16953,1020146,15
16954,1020146,16
16955,1020146,17
16956,1020146,18
16957,1020146,19
16958,1020146,20
16959,1020146,22
16960,1020146,23
16961,1020146,24
16962,1020146,25
16963,1020146,26
16964,1020146,27
16965,1020146,28
16966,1020146,29
16967,1009659,4
16968,1009659,8
16969,1009659,10
16970,1009659,14
16971,1009659,22
16972,1009659,23
16973,1009659,26
16974,1010865,1
16975,1010865,2
16976,1010865,3
16977,1010865,4
16978,1010865,5
16979,1010865,6
16980,1010865,7
16981,1010865,8
16982,1010865,9
16983,1010865,10
16984,1010865,12
16985,1010865,14
16986,1010865,15
16987,1010865,16
16988,1010865,17
16989,1010865,18
16990,1010865,20
16991,1010865,21
16992,1010865,22
16993,1010865,23
16994,1010865,26
16995,1010865,27
16996,1021667,0
16997,1021667,1
16998,1021667,2
16999,1021667,3
17000,1021667,4
17001,1021667,5
17002,1021667,6
17003,1021667,7
17004,1021667,8
17005,1021667,9
17006,1021667,10
17007,1021667,11
17008,1021667,12
17009,1021667,14
17010,1021667,15
17011,1021667,16
17012,1021667,17
17013,1021667,18
17014,1021667,19
17015,1021667,20
17016,1021667,21
17017,1021667,22
17018,1021667,23
17019,1021667,24
17020,1021667,25
17021,1021667,26
17022,1021667,27
17023,1021667,29
17024,1019646,0
17025,1019646,1
17026,1019646,2
17027,1019646,3
17028,1019646,4
17029,1019646,5
17030,1019646,6
17031,1019646,7
17032,1019646,8
17033,1019646,9
17034,1019646,10
17035,1019646,12
17036,1019646,14
17037,1019646,15
17038,1019646,16
17039,1019646,17
17040,1019646,18
17041,1019646,19
17042,1019646,20
17043,1019646,21
17044,1019646,22
17045,1019646,23
17046,1019646,26
17047,1019646,27
17048,1019646,29
17049,1018655,0
17050,1018655,1
17051,1018655,2
17052,1018655,3
17053,1018655,4
17054,1018655,5
17055,1018655,7
17056,1018655,8
17057,1018655,9
17058,1018655,10
17059,1018655,12
17060,1018655,14
17061,1018655,15
17062,1018655,16
17063,1018655,17
17064,1018655,18
17065,1018655,20
17066,1018655,21
17067,1018655,23
17068,1018655,26
17069,1018655,27
17070,1019343,0
17071,1019343,1
17072,1019343,2
17073,1019343,3
17074,1019343,4
17075,1019343,5
17076,1019343,7
17077,1019343,8
17078,1019343,9
17079,1019343,10
17080,1019343,12
17081,1019343,15
17082,1019343,16
17083,1019343,17
17084,1019343,18
17085,1019343,20
17086,1019343,21
17087,1019343,23
17088,1019343,26
17089,1019343,27
17090,1021685,1
17091,1021685,2
17092,1021685,3
17093,1021685,4
17094,1021685,5
17095,1021685,7
17096,1021685,8
17097,1021685,9
17098,1021685,10
17099,1021685,12
17100,1021685,14
17101,1021685,15
17102,1021685,16
17103,1021685,17
17104,1021685,18
17105,1021685,21
17106,1021685,23
17107,1021685,26
17108,1001034,0
17109,1001034,1
17110,1001034,3
17111,1001034,4
17112,1001034,5
17113,1001034,7
17114,1001034,8
17115,1001034,9
17116,1001034,10
17117,1001034,11
17118,1001034,12
17119,1001034,14
17120,1001034,15
17121,1001034,16
17122,1001034,17
17123,1001034,18
17124,1001034,23
17125,1019317,1
17126,1019317,3
17127,1019317,4
17128,1019317,5
17129,1019317,7
17130,1019317,8
17131,1019317,9
17132,1019317,10
17133,1019317,12
17134,1019317,15
17135,1019317,16
17136,1019317,17
17137,1019317,18
17138,1019317,21
17139,1019317,23
17140,1021608,0
17141,1021608,1
17142,1021608,2
17143,1021608,3
17144,1021608,4
17145,1021608,5
17146,1021608,6
17147,1021608,7
17148,1021608,8
17149,1021608,9
17150,1021608,10
17151,1021608,12
17152,1021608,14
17153,1021608,15
17154,1021608,16
17155,1021608,17
17156,1021608,18
17157,1021608,23
17158,1021608,24
17159,1021608,26
17160,1021608,27
17161,1021608,29
17162,1018807,0
17163,1018807,1
17164,1018807,3
17165,1018807,4
17166,1018807,5
17167,1018807,7
17168,1018807,8
17169,1018807,9
17170,1018807,10
17171,1018807,11
17172,1018807,12
17173,1018807,15
17174,1018807,17
17175,1018807,18
17176,1018807,21
17177,1018807,22
17178,1018807,23
17179,1018807,25
17180,1018807,27
17181,1020114,0
17182,1020114,1
17183,1020114,2
17184,1020114,3
17185,1020114,4
17186,1020114,5
17187,1020114,6
17188,1020114,7
17189,1020114,8
17190,1020114,9
17191,1020114,10
17192,1020114,14
17193,1020114,15
17194,1020114,16
17195,1020114,17
17196,1020114,19
17197,1020114,21
17198,1020114,22
17199,1020114,23
17200,1020114,25
17201,1020114,26
17202,1018920,1
17203,1018920,3
17204,1018920,5
17205,1018920,6
17206,1018920,7
17207,1018920,8
17208,1018920,9
17209,1018920,10
17210,1018920,11
17211,1018920,12
17212,1018920,15
17213,1018920,16
17214,1018920,17
17215,1018920,18
17216,1018920,21
17217,1018920,23
17218,1018920,26
17219,1018920,27
17220,1008468,1
17221,1008468,2
17222,1008468,3
17223,1008468,4
17224,1008468,5
17225,1008468,6
17226,1008468,8
17227,1008468,9
17228,1008468,10
17229,1008468,12
17230,1008468,14
17231,1008468,15
17232,1008468,16
17233,1008468,17
17234,1008468,18
17235,1008468,19
17236,1008468,20
17237,1008468,21
17238,1008468,22
17239,1008468,23
17240,1008468,25
17241,1008468,26
17242,1008468,29
17243,1019202,1
17244,1019202,3
17245,1019202,5
17246,1019202,7
17247,1019202,8
17248,1019202,9
17249,1019202,10
17250,1019202,12
17251,1019202,14
17252,1019202,17
17253,1019202,18
17254,1019202,23
17255,1020198,0
17256,1020198,1
17257,1020198,4
17258,1020198,5
17259,1020198,6
17260,1020198,7
